Year of Event,Name of Event,Tournament Division,Type of Sport,Event Frequency,Host_Org,Host2,Host3,Facility,Facility Latitude,Facility Longitude,Location2,Location3,Location4,Location5,Location6,Location7,Start Date,End Date,Duration,Team Location,Team Province/State,Registration_Revenue,Date of Entry
2018,International Silver Stick Pelham Finals,Peewee AE,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Gatorade Garden City Complex - Jack Gatecliffe,Vale Health and Wellness Centre,,,2018-01-11,2018-01-14,4,Arlington,VA,,
2018,International Silver Stick Pelham Finals,Peewee AE,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Gatorade Garden City Complex - Jack Gatecliffe,Vale Health and Wellness Centre,,,2018-01-11,2018-01-14,4,Strongsville,OH,,
2018,International Silver Stick Pelham Finals,Peewee AE,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Gatorade Garden City Complex - Jack Gatecliffe,Vale Health and Wellness Centre,,,2018-01-11,2018-01-14,4,Oakville,ON,,
2018,International Silver Stick Pelham Finals,Peewee AE,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Gatorade Garden City Complex - Jack Gatecliffe,Vale Health and Wellness Centre,,,2018-01-11,2018-01-14,4,Dorchester,ON,,
2018,International Silver Stick Pelham Finals,Peewee AE,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Gatorade Garden City Complex - Jack Gatecliffe,Vale Health and Wellness Centre,,,2018-01-11,2018-01-14,4,Saginaw,MI,,
2018,International Silver Stick Pelham Finals,Peewee AE,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Gatorade Garden City Complex - Jack Gatecliffe,Vale Health and Wellness Centre,,,2018-01-11,2018-01-14,4,Lincoln,ON,,
2018,International Silver Stick Pelham Finals,Peewee AE,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Gatorade Garden City Complex - Jack Gatecliffe,Vale Health and Wellness Centre,,,2018-01-11,2018-01-14,4,Wellington,ON,,
2018,International Silver Stick Pelham Finals,Peewee AE,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Gatorade Garden City Complex - Jack Gatecliffe,Vale Health and Wellness Centre,,,2018-01-11,2018-01-14,4,Mount Brydges,ON,,
2018,International Silver Stick Pelham Finals,Peewee AE,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Gatorade Garden City Complex - Jack Gatecliffe,Vale Health and Wellness Centre,,,2018-01-11,2018-01-14,4,Brooklyn,NY,,
2018,International Silver Stick Pelham Finals,Peewee AE,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Gatorade Garden City Complex - Jack Gatecliffe,Vale Health and Wellness Centre,,,2018-01-11,2018-01-14,4,Austin,TX,,
2018,International Silver Stick Pelham Finals,Peewee LL,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Vale Health and Wellness Centre,,,,2018-01-12,2018-01-14,3,Canton Township,MI,,
2018,International Silver Stick Pelham Finals,Peewee LL,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Vale Health and Wellness Centre,,,,2018-01-12,2018-01-14,3,Apsley,ON,,
2018,International Silver Stick Pelham Finals,Peewee LL,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Vale Health and Wellness Centre,,,,2018-01-12,2018-01-14,3,Cupertino,CA,,
2018,International Silver Stick Pelham Finals,Peewee LL,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Vale Health and Wellness Centre,,,,2018-01-12,2018-01-14,3,Pelham,ON,,
2018,International Silver Stick Pelham Finals,Peewee LL,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Vale Health and Wellness Centre,,,,2018-01-12,2018-01-14,3,Point Edward,ON,,
2018,International Silver Stick Pelham Finals,Peewee LL,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Vale Health and Wellness Centre,,,,2018-01-12,2018-01-14,3,Thamesford,ON,,
2018,International Silver Stick Pelham Finals,Peewee LL,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Vale Health and Wellness Centre,,,,2018-01-12,2018-01-14,3,Mooretown,ON,,
2018,International Silver Stick Pelham Finals,Peewee LL,Ice Hockey,Annual,Pelham Minor Hockey Association,,,Pelham Arena,43.02651503,-79.29488012,Seymour Hannah Sports and Entertainment Centre,Bob Gale Centre,Vale Health and Wellness Centre,,,,2018-01-12,2018-01-14,3,Pelham,ON,,
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 3,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Brantford,ON,"$6,800 ",
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 3,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Hamilton,ON,"$6,800 ",
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 3,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,LaSalle,ON,"$6,800 ",
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 3,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,London,ON,"$6,800 ",
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 3,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Sarnia,ON,"$6,800 ",
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 3,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,London,ON,"$6,800 ",
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 2,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Brantford,ON,"$7,950 ",
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 2,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Burlington,ON,"$7,950 ",
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 2,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Etobicoke,ON,"$7,950 ",
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 2,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,London,ON,"$7,950 ",
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 2,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,London,ON,"$7,950 ",
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 2,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,North York,ON,"$7,950 ",
2017,John MacDonald Memorial MD/AE Tournament,Novice Tier 2,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,York Mills,ON,"$7,950 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Atom,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,St. Catharines,ON,"$4,500 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Atom,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,London,ON,"$4,500 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Atom,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,London,ON,"$4,500 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Atom,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,York Mills,ON,"$4,500 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,St. Catharines,ON,"$8,900 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Brampton,ON,"$8,900 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Brantford,ON,"$8,900 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Collingwood,ON,"$8,900 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Hamilton,ON,"$8,900 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Hamilton,ON,"$8,900 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,London,ON,"$8,900 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Woodstock,ON,"$8,900 ",
2017,John MacDonald Memorial MD/AE Tournament,Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,St. Catharines,ON,"$5,650 ",
2017,John MacDonald Memorial MD/AE Tournament,Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Hamilton,ON,"$5,650 ",
2017,John MacDonald Memorial MD/AE Tournament,Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,London,ON,"$5,650 ",
2017,John MacDonald Memorial MD/AE Tournament,Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Woodstock,ON,"$5,650 ",
2017,John MacDonald Memorial MD/AE Tournament,Peewee,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Elmira,ON,"$5,650 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Bantam,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Aurora,ON,"$18,050 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Bantam,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Brampton,ON,"$18,050 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Bantam,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Brantford,ON,"$18,050 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Bantam,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Burlington,ON,"$18,050 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Bantam,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Cambridge,ON,"$18,050 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Bantam,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Hamilton,ON,"$18,050 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Bantam,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Hamilton,ON,"$18,050 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Bantam,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Kitchener,ON,"$18,050 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Bantam,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,Kitchener,ON,"$18,050 ",
2017,John MacDonald Memorial MD/AE Tournament,Minor Bantam,Ice Hockey,Annual,St. Catharines CYO Hurricanes,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Gatorade Garden City Complex - Rex Stimers Arena,Ridley College,,,,2017-10-13,2017-10-15,3,London,ON,"$18,050 ",
